track_uri,popularity,danceability,energy,speechiness,instrumentalness,liveness,loudness,tempo,valence
spotify:track:6JXipaQpflSAuYIg5cDQ6w,44,0.624,0.322,0.135,0.878,"(0.643,)",-10.949,173.988,0.381
spotify:track:09k16EdlvClsZ9g3cV8GGv,0,0.632,0.215,0.0275,0.000143,"(0.117,)",-10.423,87.972,0.192
spotify:track:6GgKUkJnycaRNr3rC5FuVt,33,0.461,0.321,0.0279,0.0,"(0.118,)",-8.478,143.723,0.112
spotify:track:5Lo5guyn7KUM3jwJpGiQsq,0,0.566,0.438,0.0495,0.0,"(0.121,)",-11.998,82.428,0.191
spotify:track:4dcXh2IsEgaVPQDWvtD1fO,15,0.541,0.376,0.0263,5.88e-05,"(0.0904,)",-9.865,104.179,0.356
spotify:track:1MpmApLaUCZiWPH7gLOepR,49,0.377,0.298,0.0492,0.0,"(0.181,)",-8.687,71.1,0.197
spotify:track:2lrROurpIiNsCSm1QOkFX3,39,0.696,0.106,0.0636,0.907,"(0.0812,)",-17.022,77.513,0.161
spotify:track:7aYDZRDFZu6YpKR1deXHOQ,0,0.493,0.146,0.0377,0.000175,"(0.373,)",-14.11,101.881,0.194
spotify:track:5euRP53moGQyGCsq8aNjvo,54,0.619,0.375,0.0886,0.0,"(0.108,)",-10.06,171.797,0.574
spotify:track:71biBOxu5irxLJa0XYAcP3,22,0.792,0.432,0.0693,0.0,"(0.206,)",-9.232,129.98,0.913
spotify:track:72JSy2MFkMCF3gkE3dCfjH,0,0.66,0.729,0.0811,0.0,"(0.117,)",-5.584,105.063,0.204
spotify:track:5xtBRnNNSUihY0J6zi4Ytc,0,0.71,0.386,0.0476,1.98e-05,"(0.163,)",-7.374,75.001,0.351
spotify:track:1Pw5C4N6Fn5E4mGCxmbbVa,73,0.4,0.564,0.0523,0.0,"(0.0863,)",-7.444,99.269,0.483
spotify:track:709p9UGPAuyImWf1Z3vjRo,79,0.299,0.142,0.0369,0.113,"(0.111,)",-15.134,76.748,0.123
spotify:track:1AiIVnPF7b4eVaG9oK1Txc,4,0.741,0.599,0.0488,0.0,"(0.127,)",-9.362,98.932,0.66
spotify:track:2rXca375nMTIJGZWRxzwcy,44,0.432,0.312,0.0329,6.43e-06,"(0.0872,)",-8.648,115.967,0.103
spotify:track:29MZNAbC7HslLmofda866z,34,0.233,0.433,0.0931,0.897,"(0.318,)",-16.842,201.304,0.484
spotify:track:2RPiy4Skcsn0zdAg6XMZgS,40,0.754,0.364,0.116,0.0,"(0.0912,)",-10.753,95.053,0.644
spotify:track:12e5rUktNoga7mdtziCw33,53,0.373,0.722,0.217,0.0,"(0.307,)",-5.654,93.491,0.574
spotify:track:3je88Q4OvTqIx7BFRFYvRA,66,0.77,0.636,0.131,0.0,"(0.0676,)",-6.724,105.93,0.492
spotify:track:40It4gOs70ssV0IFMRuul1,53,0.866,0.704,0.0386,0.0,"(0.0696,)",-6.628,134.019,0.884
spotify:track:2rsk8VVI89YOZsVgRs5u2t,62,0.391,0.316,0.0343,0.0,"(0.188,)",-9.906,122.012,0.248
spotify:track:56dM5ZfDfaN36TX4tpN2sG,34,0.701,0.231,0.0434,0.949,"(0.0945,)",-11.328,121.963,0.103
spotify:track:6eWu3aeOFZf1m3MPklT0IH,42,0.438,0.0939,0.0389,0.902,"(0.106,)",-22.946,79.97,0.0573
spotify:track:3iTQdMONDsqDz5dUL7ajDO,57,0.485,0.376,0.0877,0.0,"(0.463,)",-8.566,110.0,0.593
spotify:track:7udHOd6OUjUIhSjpTo4cl4,44,0.602,0.31,0.0373,0.000142,"(0.105,)",-11.469,159.917,0.36
spotify:track:4eQ31LSLD3AbGFNdYD7el1,44,0.693,0.717,0.107,0.0,"(0.0464,)",-6.346,99.836,0.412
spotify:track:6u4Auf7HkbH0rMdzecKlrM,0,0.216,0.127,0.0339,0.885,"(0.159,)",-15.951,72.561,0.105
spotify:track:5yBUA5x8df0ebXvOGzuc0O,0,0.669,0.387,0.0318,0.0,"(0.12,)",-6.624,124.93,0.521
spotify:track:23F3BahEU6a2ptffH5QW49,0,0.632,0.793,0.0274,0.00089,"(0.157,)",-7.184,136.012,0.609
spotify:track:3ap3FsiJGIMlXpPpk7e5vQ,40,0.707,0.747,0.0266,0.0,"(0.109,)",-4.697,99.948,0.751
spotify:track:1vA5dEJTnUXHQEkm5hRgnW,51,0.569,0.545,0.0393,1.13e-06,"(0.363,)",-8.052,75.013,0.263
spotify:track:0MnFsW6Buc2Um5iVxhSA9P,30,0.8,0.546,0.363,1.09e-05,"(0.104,)",-9.235,97.009,0.77
spotify:track:2Xt05UjxnJqi00V7GqHMcj,28,0.372,0.224,0.0342,0.0,"(0.706,)",-11.4,131.612,0.213
spotify:track:08J4bMHbILkwSIhbtrcvjN,61,0.708,0.25,0.0361,0.026,"(0.102,)",-10.731,139.803,0.156
spotify:track:725ZQPYp6UXU9n6VpQggeD,2,0.584,0.853,0.197,3.36e-05,"(0.207,)",-4.923,133.069,0.699
spotify:track:0MTRP6CoUCjYvfEduTnBj5,17,0.693,0.612,0.0339,0.0,"(0.263,)",-8.407,128.064,0.669
spotify:track:4RBKAqJ3qyvvriDG0s9IJ3,44,0.741,0.444,0.0311,0.0,"(0.131,)",-7.031,119.006,0.512
spotify:track:6lGsMrn2X9yiDBr6C88mah,0,0.399,0.446,0.0323,9.11e-06,"(0.0938,)",-7.547,150.147,0.115
spotify:track:2uvQs6NX2F3uqdfIWKg6DU,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
spotify:track:2QfcKK1ffD7NQpTpgnOFxa,0,0.698,0.239,0.0497,0.813,"(0.0454,)",-11.497,80.024,0.309
spotify:track:2Ev8mNT9YHaUIELEKKf4ld,62,0.315,0.55,0.0289,0.00057,"(0.101,)",-5.649,69.241,0.333
spotify:track:4z7fdRcf7E8HsRSxR0dulx,0,0.477,0.829,0.125,0.0,"(0.599,)",-5.027,100.056,0.657
spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,99,0.552,0.702,0.157,2.06e-05,"(0.105,)",-5.707,169.994,0.564
spotify:track:6KXhK4F43PH1Q9BaP855Fx,0,0.603,0.231,0.0467,0.0,"(0.177,)",-9.658,117.992,0.282
spotify:track:2oLTduMsJyF68JdcjXjChK,41,0.395,0.376,0.031,0.0,"(0.109,)",-10.34,125.01,0.135
spotify:track:6RX5iL93VZ5fKmyvNXvF1r,74,0.447,0.694,0.382,5.46e-06,"(0.167,)",-4.637,175.868,0.509
spotify:track:3fHgqkRp331r3W0WtUGBGr,54,0.502,0.575,0.0268,0.0,"(0.233,)",-5.585,147.893,0.246
spotify:track:2AJlEaACYHQMYxXlRMdLM6,46,0.747,0.706,0.404,0.0,"(0.336,)",-7.244,176.095,0.835
spotify:track:3WKhEOkdFTD2urnksBZ2rl,0,0.499,0.764,0.222,0.0,"(0.0954,)",-4.412,78.9,0.737
spotify:track:7E3nDyhaKyA10ZQkkrTZn1,31,0.667,0.0473,0.511,0.957,"(0.135,)",-14.404,80.016,0.101
spotify:track:2jlI2Jd8Woc1VLuSIwtJ6o,29,0.404,0.561,0.0512,0.0,"(0.106,)",-7.788,107.615,0.372
spotify:track:5Htb1uFQ1KrkFXlefS8oGj,0,0.516,0.592,0.0566,0.0,"(0.181,)",-5.465,82.05,0.271
spotify:track:2VBbNPioFgkakgcp1jvmN7,41,0.525,0.847,0.0624,0.0,"(0.0778,)",-3.269,129.873,0.345
spotify:track:1U1qumuS2O5Qttw8G7UXOZ,71,0.718,0.259,0.0317,8.25e-06,"(0.0871,)",-12.968,83.033,0.426
spotify:track:2nZD53Gv2Kqj2VlfFqV4XI,0,0.613,0.317,0.101,0.783,"(0.133,)",-10.621,79.98,0.553
spotify:track:5XJJdNPkwmbUwE79gv0NxK,0,0.646,0.696,0.342,0.0,"(0.0762,)",-5.572,92.88,0.625
spotify:track:0c6w0lumfGfumFwdjbItBo,0,0.756,0.0641,0.0505,0.798,"(0.124,)",-13.99,143.033,0.584
spotify:track:1NrJYpdAi7uosDRPmSYrsG,73,0.593,0.74,0.0339,2.22e-05,"(0.102,)",-6.12,118.008,0.502
spotify:track:1L3HwcCbgJ6lJEX11uibIJ,53,0.584,0.67,0.0308,2.86e-06,"(0.434,)",-6.564,86.691,0.543
spotify:track:3eFYnqkLgCkZPF627wq2cv,0,0.772,0.384,0.062,0.896,"(0.156,)",-8.746,135.996,0.42
spotify:track:4F6l0MrZgtaMa5je6RFTAN,41,0.575,0.167,0.0466,0.908,"(0.123,)",-15.075,153.792,0.272
spotify:track:7pFRhCj70NUNZG4xMDEQj8,61,0.517,0.509,0.137,0.311,"(0.251,)",-9.917,74.98,0.37
spotify:track:62OWRY9TRG5clL0lNeUoWv,20,0.689,0.52,0.0297,0.459,"(0.138,)",-8.129,99.985,0.345
spotify:track:1hQg5xiXFr8LAMkty8ikzF,23,0.266,0.806,0.141,6.64e-06,"(0.358,)",-5.319,79.687,0.101
spotify:track:202lm9YX5WmAac83tOGlVn,63,0.559,0.157,0.0414,0.0,"(0.107,)",-10.132,130.877,0.348
spotify:track:46fpycbDAktlUgSCY1fMJd,61,0.714,0.34,0.0534,0.871,"(0.1,)",-15.571,139.993,0.176
spotify:track:6JvVMSqDhW7IUDw4tM9LCL,0,0.525,0.847,0.0624,0.0,"(0.0778,)",-3.269,129.873,0.345
spotify:track:0AU7xhipAm9Saq0k8A9Iua,66,0.638,0.766,0.0268,0.0,"(0.124,)",-5.541,112.005,0.595
spotify:track:0BFUDgORFZzw6BR53nuHQI,28,0.402,0.352,0.031,0.0,"(0.252,)",-7.083,139.54,0.235
spotify:track:4ztw0mBC6VBiLV79yRHDQW,3,0.73,0.558,0.0786,0.0,"(0.128,)",-6.535,100.066,0.618
spotify:track:6mhg2Is5xEdtp4NO9UUDck,35,0.388,0.593,0.316,0.0,"(0.259,)",-9.012,176.931,0.215
spotify:track:7DmOtusZXYs9KizDi9Vrea,0,0.45,0.272,0.103,0.0,"(0.354,)",-13.344,76.947,0.217
spotify:track:0oxWaHk4e669g5VHbQCflA,59,0.504,0.553,0.0943,4.56e-06,"(0.106,)",-9.163,171.914,0.435
spotify:track:2yDLHMMylYMgGhPcIk3xVd,9,0.201,0.0651,0.0389,0.00932,"(0.121,)",-24.585,106.458,0.04
spotify:track:1LjyvL9T12p3iXTUFUSeXQ,0,0.414,0.275,0.03,0.0,"(0.0893,)",-10.294,88.554,0.328
spotify:track:0I2kwvXCLolYQ4nZQcF6EQ,0,0.341,0.0296,0.0402,0.901,"(0.112,)",-26.526,65.942,0.18
spotify:track:5IMNxGlfVYCRyHCQRWCvyb,32,0.243,0.166,0.0529,0.000812,"(0.218,)",-14.713,179.099,0.141
spotify:track:2tJUcBxiQEYSCzC3BdIOk8,58,0.609,0.141,0.0394,0.000104,"(0.0923,)",-15.33,78.233,0.107
spotify:track:7cDlVNC3d0RRW4p2qmiMLm,17,0.721,0.163,0.0999,0.623,"(0.105,)",-16.899,85.058,0.707
spotify:track:5d440TqoT5f6SngvbUsleJ,0,0.684,0.458,0.0303,0.0,"(0.273,)",-8.25,97.96,0.502
spotify:track:738ezpBPFkPV6zZmJLicaN,66,0.701,0.415,0.0663,0.886,"(0.109,)",-17.812,74.989,0.326
spotify:track:5tdKaKLnC4SgtDZ6RlWeal,75,0.832,0.544,0.0442,0.000139,"(0.632,)",-12.697,119.49,0.928
spotify:track:7b1WVMX0FShcPWct8ca7ma,55,0.438,0.508,0.0649,0.0,"(0.057,)",-7.485,101.698,0.541
spotify:track:7iSEz0IIVF5H4KLXIm99Vk,1,0.535,0.245,0.0363,0.00338,"(0.298,)",-12.53,130.133,0.238
spotify:track:3SnpCALgmzVy7k07aAXbuA,64,0.512,0.716,0.304,9.04e-06,"(0.147,)",-4.13,151.484,0.703
spotify:track:5eADwUCxvyIQyDOBMsokMF,47,0.707,0.656,0.173,0.0,"(0.172,)",-9.279,118.037,0.748
spotify:track:4qwGACa5fF6JvvNnAi42QD,0,0.719,0.825,0.0521,3.75e-06,"(0.103,)",-4.26,98.023,0.798
spotify:track:3vLoNefPRC4fgohArfKw9M,39,0.478,0.245,0.037,0.0,"(0.105,)",-9.772,174.453,0.439
spotify:track:1nqJvzF8URpip2qbg8izYb,0,0.478,0.749,0.0282,0.00135,"(0.111,)",-5.554,96.007,0.324
spotify:track:72j7Bp0BjHi7PUdPGLDirx,17,0.573,0.405,0.0268,1.07e-06,"(0.106,)",-7.532,169.842,0.455
spotify:track:5xbmVWaZDlFxeYVEuuru1D,20,0.362,0.835,0.0439,0.0,"(0.166,)",-2.826,161.946,0.264
spotify:track:6bdpj89aYEBjhpsenXAsmO,77,0.717,0.416,0.0303,1.43e-06,"(0.0976,)",-9.875,100.026,0.381
spotify:track:2JzZzZUQj3Qff7wapcbKjc,86,0.689,0.481,0.0815,1.03e-06,"(0.0649,)",-7.503,80.025,0.283
spotify:track:11XJRK1PV0cnqJzonRafMd,42,0.388,0.129,0.0348,0.957,"(0.116,)",-17.215,109.961,0.186
spotify:track:2ULFsycu7McEBNW7DviMNx,34,0.353,0.0843,0.0313,0.887,"(0.0893,)",-21.191,67.695,0.0395
spotify:track:0R7HYjlUDJjLskdJpY4m1U,1,0.256,0.0817,0.0335,0.932,"(0.291,)",-18.759,78.138,0.13
spotify:track:0ADZ5dmXhlfzjMw6lefoPl,76,0.518,0.797,0.0309,0.0,"(0.107,)",-5.153,132.918,0.293
spotify:track:0EJ258M4zzjW3B05LtGcPr,15,0.67,0.202,0.0875,0.859,"(0.115,)",-13.896,104.968,0.433
spotify:track:28IEBSsnw9Jc8gnuYEnk8c,0,0.414,0.569,0.104,0.0,"(0.204,)",-6.06,135.684,0.138
spotify:track:35B4ntwoU7kCxdgWlzuOuE,29,0.43,0.127,0.0381,0.918,"(0.111,)",-24.218,89.961,0.0484
spotify:track:3cZRpCsi78sk2u4XW0vosp,32,0.399,0.349,0.0271,9e-05,"(0.101,)",-9.011,172.0,0.205
spotify:track:6vWqL9wUJ5oNS6fGPluUM5,35,0.434,0.428,0.0307,2.54e-06,"(0.0775,)",-6.779,126.036,0.114
spotify:track:55YHftnlehUQQJoTSLKCxj,61,0.606,0.809,0.279,1.59e-05,"(0.336,)",-4.667,156.337,0.272
spotify:track:2ocm1FEjPuBHW60QvjRojZ,38,0.482,0.45,0.0288,4.94e-05,"(0.115,)",-5.255,111.986,0.168
spotify:track:6lvrm9stts8hQo9Inlx3tm,18,0.732,0.571,0.06,7.92e-06,"(0.136,)",-7.675,129.986,0.332
spotify:track:0THqQwTN5VOP11VLn71nDq,0,0.547,0.0428,0.196,0.843,"(0.0975,)",-13.328,213.919,0.598
spotify:track:5sPV2WtUJeUvqdXcxT8bdk,39,0.653,0.657,0.0677,0.000147,"(0.304,)",-5.315,92.056,0.789
spotify:track:00WvmRXTkPBZNhhRK3xfdy,66,0.775,0.816,0.0281,0.0,"(0.126,)",-5.534,98.219,0.753
spotify:track:1JsZmU87zsfj0Gpy76ZLIQ,20,0.484,0.458,0.0465,0.17,"(0.183,)",-9.538,79.92,0.112
spotify:track:6OwhJxm3KZPrXuTIWN9H6M,4,0.519,0.17,0.0401,1.05e-06,"(0.107,)",-13.327,135.24,0.35
spotify:track:5zsVcDTZEKISPTCLYiTdwb,80,0.656,0.364,0.0325,7.67e-05,"(0.0982,)",-6.877,152.959,0.487
spotify:track:59dLtGBS26x7kc0rHbaPrq,79,0.688,0.853,0.0493,0.0,"(0.0862,)",-5.814,103.993,0.743
spotify:track:4wTChU0tU44TAMC0xcQizi,68,0.583,0.791,0.0318,0.0,"(0.0451,)",-4.087,89.993,0.878
spotify:track:3pRjpQahpix0exFO8Y3CNH,0,0.457,0.406,0.0291,0.0,"(0.117,)",-7.462,151.95,0.208
spotify:track:70TVmaLbk3LNhkaYr8UPnL,44,0.424,0.202,0.0341,1.28e-05,"(0.11,)",-12.677,133.357,0.195
spotify:track:1ONoPkp5XIuw3tZ1GzrNKZ,60,0.489,0.364,0.03,0.0,"(0.108,)",-10.672,135.352,0.377
spotify:track:72fnPSLE7vDugpgfEeeh2k,25,0.307,0.322,0.0302,3.24e-06,"(0.0936,)",-8.176,97.301,0.156
spotify:track:1rxd7lTpmbteTeNRQ7Vdkm,0,0.535,0.399,0.0265,5.93e-06,"(0.147,)",-5.303,112.017,0.0827
spotify:track:1f0OUssmSfHGLcYURpL7Zw,0,0.426,0.291,0.0407,2.05e-06,"(0.134,)",-12.945,92.272,0.206
spotify:track:4LK1zq7x8Xxd7Nc32anUoH,0,0.774,0.835,0.0797,3.14e-06,"(0.252,)",-5.137,97.503,0.655
spotify:track:3oh6SCCeLuXhFpEyepla6G,3,0.906,0.382,0.269,0.0,"(0.113,)",-12.89,104.025,0.391
spotify:track:0GrrLYCH8u81aENhC8FBF4,56,0.755,0.901,0.0893,0.0373,"(0.363,)",-3.152,145.042,0.959
spotify:track:47hM29gWsKfIv0piBMVG1R,42,0.412,0.357,0.0318,0.0,"(0.106,)",-7.409,120.256,0.273
spotify:track:7GlOEMF4uwbcf7N24UuJYP,0,0.684,0.773,0.229,0.0,"(0.103,)",-7.986,126.036,0.588
spotify:track:0ft0r0FkcehEinp25jwzZi,47,0.344,0.0496,0.0327,0.852,"(0.101,)",-23.07,63.707,0.0681
spotify:track:5HaRSxWfXJJyLVrLUeAKex,0,0.579,0.882,0.0422,0.00736,"(0.59,)",-4.109,158.043,0.781
spotify:track:1TWqyHC7tt4ba3AXOmZoEt,46,0.376,0.273,0.03,6.48e-06,"(0.132,)",-13.582,68.978,0.403
spotify:track:0lUW3UwLCPs2MxYDbNKmzT,10,0.486,0.371,0.0444,4.5e-06,"(0.109,)",-5.731,161.848,0.0963
spotify:track:2v00WuRHH1WdnXxlHnyURi,54,0.779,0.42,0.221,0.0,"(0.0862,)",-8.396,105.076,0.688
spotify:track:1cYzJoQFVYdSuO68TFJn5b,0,0.486,0.166,0.167,0.884,"(0.124,)",-13.164,77.942,0.349
spotify:track:3MRreVaBzhRRpgqb9yhMfa,0,0.788,0.585,0.0559,0.0,"(0.346,)",-4.884,136.002,0.84
spotify:track:2JLgso99OQ8W0s1BzPy3Kg,24,0.8,0.799,0.0404,3.14e-06,"(0.0329,)",-5.567,132.956,0.895
spotify:track:0oMVelu4urDEUoLCghjnYw,48,0.485,0.263,0.0566,0.881,"(0.255,)",-15.429,82.931,0.0398
spotify:track:0OJtYfqiz0Xn53o2TnySQC,54,0.738,0.692,0.0315,0.0,"(0.126,)",-4.349,97.99,0.94
spotify:track:2sbKtyLag94Fh6cOkTphfv,33,0.421,0.487,0.0375,0.0,"(0.343,)",-5.895,172.165,0.394
spotify:track:5QTdOvIF2ehBMZpSIIGzIo,69,0.606,0.24,0.0369,0.0,"(0.0819,)",-7.102,96.792,0.526
spotify:track:3YLU5gTpGOD860v5DyLo50,0,0.348,0.914,0.0711,7.7e-06,"(0.15,)",-3.6,163.997,0.252
spotify:track:0zNEiQuUejW9MZTY5bSDvx,63,0.87,0.146,0.22,0.941,"(0.105,)",-11.877,80.087,0.889
spotify:track:2P0k3IObUJAoOZTCCnJ9I7,17,0.654,0.545,0.0372,0.0,"(0.16,)",-8.375,92.0,0.577
spotify:track:6WVHotTBHCfpWaBD14sEkC,0,0.573,0.733,0.0386,0.0,"(0.0987,)",-4.196,104.09,0.565
spotify:track:4Zpe9VME8DiFjLdqSqPRoZ,0,0.625,0.615,0.084,0.0,"(0.14,)",-5.444,124.044,0.394
spotify:track:5EfNBzwOjAfF9qgsWr9XGP,61,0.628,0.264,0.0405,0.0,"(0.146,)",-12.783,93.252,0.346
spotify:track:3aHGfM1Bu3wv7pWSvkujO8,8,0.621,0.599,0.0425,4.81e-05,"(0.22,)",-8.159,159.926,0.387
spotify:track:1GN5Ls3pm0Lv4pmeLVD0Rq,0,0.593,0.146,0.0316,0.921,"(0.123,)",-24.41,130.044,0.0702
spotify:track:7nnWIPM5hwE3DaUBkvOIpy,81,0.645,0.792,0.036,0.0121,"(0.119,)",-7.34,90.565,0.666
spotify:track:373eGWnPR1GrJoorE2mFPV,47,0.663,0.692,0.0321,0.000351,"(0.121,)",-6.843,127.994,0.597
spotify:track:371Tb0eNfpjpSqggjcLv8c,61,0.313,0.713,0.0327,0.0,"(0.135,)",-4.489,169.871,0.196
spotify:track:4cbGPWSbuKCNo9wNGiLevd,56,0.615,0.84,0.0274,0.000135,"(0.229,)",-5.811,147.984,0.738
spotify:track:1g8Mj2Rz1O4JhaIbBzkZP2,23,0.522,0.132,0.0555,0.866,"(0.11,)",-16.969,71.112,0.103
spotify:track:1aARbyga7lt7jFiHFWkgLB,0,0.416,0.681,0.054,0.0,"(0.0987,)",-7.67,89.833,0.554
spotify:track:5NFyTOIDaq9ldGMuNfypgg,0,0.487,0.937,0.0555,2.34e-05,"(0.136,)",-2.972,101.959,0.617
spotify:track:6CIQyGqqCZX6McLfB5Ixa0,34,0.525,0.968,0.119,0.0,"(0.194,)",-2.792,175.9,0.555
spotify:track:0lKTwaoezVFOd1MC6MqViz,52,0.376,0.832,0.0448,0.0,"(0.333,)",-4.329,167.467,0.443
spotify:track:6yh2VEg7T0ZigCGxE6irAY,20,0.273,0.121,0.044,0.00314,"(0.64,)",-15.776,177.802,0.116
spotify:track:53B2XmmjJ9rriW1qciMBeX,0,0.45,0.825,0.372,0.0,"(0.109,)",-4.066,82.823,0.742
spotify:track:3DamFFqW32WihKkTVlwTYQ,82,0.512,0.662,0.0439,0.0,"(0.118,)",-6.797,180.114,0.472
spotify:track:3oKCY5Fke7GTn0AuLYyqEq,34,0.639,0.174,0.0388,0.962,"(0.0911,)",-17.073,75.149,0.225
spotify:track:7fBRH08A6Fu47GMyFamyoO,58,0.69,0.283,0.0294,0.000386,"(0.111,)",-7.309,104.348,0.35
spotify:track:1VFuaxvIQzrMf12qyEWumZ,36,0.82,0.251,0.067,0.966,"(0.0889,)",-14.981,130.039,0.229
spotify:track:4oW2dFYdirXrqsYDEgreSX,0,0.793,0.684,0.0425,3.09e-05,"(0.0976,)",-6.34,96.003,0.581
spotify:track:1Qi2wh8fFgDV7tl4Sj3f2K,49,0.438,0.178,0.0414,0.0,"(0.316,)",-9.402,75.248,0.344
spotify:track:5nA67Y0XX9JipZwYxX7Gl7,0,0.687,0.409,0.0311,0.0,"(0.126,)",-7.751,111.861,0.16
spotify:track:0XOnMqLQDO89iAg7dWWwnG,62,0.652,0.31,0.0509,1.16e-05,"(0.182,)",-10.212,119.913,0.304
spotify:track:2kBKorwFFeinUr5KwGeBmk,0,0.409,0.886,0.084,0.00474,"(0.117,)",-4.035,167.917,0.498
spotify:track:3e3u4lCTdbcf5dLDOuvxvx,0,0.637,0.723,0.0265,0.000305,"(0.0865,)",-5.675,129.929,0.295
spotify:track:6VnpKLtfNH4Dk09YSGPSyR,77,0.679,0.568,0.0423,0.00928,"(0.322,)",-10.74,159.69,0.93
spotify:track:05GsNucq8Bngd9fnd4fRa0,74,0.519,0.527,0.0274,0.0,"(0.132,)",-7.673,78.915,0.267
spotify:track:1qdHXPYZYxHJ6AZi4vp4fI,29,0.424,0.125,0.0373,0.92,"(0.0848,)",-12.416,150.003,0.203
spotify:track:6IO5nn84TKArsi3cjpIqaD,71,0.619,0.941,0.0584,1.73e-05,"(0.318,)",-1.618,137.967,0.624
spotify:track:26qH2fgQYx3D1pgdhO5Gba,17,0.66,0.0476,0.0488,0.949,"(0.115,)",-20.048,88.533,0.377
spotify:track:1ac5TkGKdYuR43vgKJ652F,46,0.648,0.622,0.0368,0.0,"(0.138,)",-5.535,150.034,0.654
spotify:track:2WhPr6ItNCXFyFkWxBTnY4,59,0.657,0.156,0.0335,0.923,"(0.111,)",-18.942,120.098,0.0546
spotify:track:0YyiQpqioepmcYLBlpKPzj,27,0.758,0.553,0.0326,0.0,"(0.122,)",-6.395,113.96,0.6
spotify:track:1Uzj9aihv7nWYLTT5G7gqa,22,0.715,0.677,0.276,0.0,"(0.114,)",-7.752,152.036,0.568
spotify:track:4x1mZMYf8E239Ug0VeYvzQ,0,0.57,0.344,0.0471,0.839,"(0.142,)",-10.705,80.021,0.235
spotify:track:3yE367muw08c9vThI2MdX0,44,0.714,0.488,0.0523,0.715,"(0.195,)",-9.733,86.985,0.117
spotify:track:0TDI1dlFSnkhUizQjV5huV,37,0.569,0.096,0.0576,0.0,"(0.111,)",-14.349,121.195,0.381
spotify:track:6oGVz0TgzF5iVXCwdv7oXJ,24,0.544,0.488,0.0458,0.0003,"(0.14,)",-7.44,170.021,0.815
spotify:track:2xSR7j848Idd3KFVzcYNax,40,0.744,0.903,0.0415,1.65e-06,"(0.0995,)",-4.468,115.99,0.922
spotify:track:4MbmkbX1SwAtLLf6vkeL7B,29,0.452,0.413,0.0485,0.859,"(0.108,)",-9.554,74.141,0.341
spotify:track:63PEaUypkC4wWbfmEOY2CY,42,0.519,0.13,0.0678,0.919,"(0.12,)",-13.054,88.983,0.405
spotify:track:6Uy6K3KdmUdAfelUp0SeXn,73,0.551,0.836,0.0524,2.1e-05,"(0.0425,)",-3.838,185.063,0.758
spotify:track:2VkGeVXn5jof093fKycTDL,56,0.587,0.318,0.0361,0.888,"(0.0939,)",-10.607,74.114,0.151
spotify:track:0hK93KD6Y0j9giUGh4Valj,66,0.61,0.556,0.0285,0.0,"(0.0851,)",-7.369,159.838,0.192
spotify:track:6mCw4kjyxrLrmQE6qPrnah,45,0.401,0.0398,0.036,0.906,"(0.0943,)",-23.524,95.963,0.0997
spotify:track:0rFcav2bUNH6NC9576Viiu,64,0.652,0.597,0.0286,0.00103,"(0.238,)",-6.536,90.022,0.333
spotify:track:6AAnhlix7KSz6F98JhHnTa,36,0.632,0.13,0.0377,0.894,"(0.109,)",-17.414,135.947,0.0798
spotify:track:4cwx9VEQOBwkjG7TXHsmMh,0,0.785,0.173,0.0476,0.923,"(0.0931,)",-13.935,98.049,0.233
spotify:track:1Ih4tzuWPSp7RuwWgcvxg3,0,0.484,0.849,0.258,1.82e-06,"(0.236,)",-4.612,102.154,0.775
spotify:track:0Dv4DdNy1xnhNcCd9YVoiH,56,0.366,0.873,0.0436,0.0,"(0.0839,)",-4.654,156.03,0.216
spotify:track:2M7FVsfSsarRaHXwY3fbzo,0,0.398,0.151,0.0341,0.0425,"(0.0923,)",-14.402,107.072,0.0745
spotify:track:0mZW5cKVQkMMl9IXgo0iAU,0,0.561,0.215,0.0362,0.0,"(0.0998,)",-8.346,96.066,0.202
spotify:track:7jltqRIyxLXBDNZ1QlmnBp,0,0.579,0.0842,0.0561,0.0423,"(0.0935,)",-19.49,98.189,0.188
spotify:track:1uGHaW5WOyQUSR1oNKAydC,0,0.608,0.755,0.0478,0.0,"(0.155,)",-4.197,128.038,0.663
spotify:track:0Im4fdoCcLmFFoGviQ7nvU,28,0.753,0.567,0.0409,0.508,"(0.388,)",-9.838,127.987,0.961
spotify:track:51NFxnQvaosfDDutk0tams,81,0.695,0.573,0.106,0.0734,"(0.482,)",-8.597,99.939,0.408
spotify:track:4bzcaXP7Uo8MZFc8WAKpfa,17,0.616,0.417,0.0342,0.0,"(0.259,)",-11.163,87.979,0.69
spotify:track:4WAk3S8A7efmRl1ueKe6l4,34,0.572,0.13,0.0357,0.718,"(0.113,)",-15.316,108.016,0.261
spotify:track:39jXnbACjiaiTwwhsr5sY5,72,0.443,0.533,0.0396,0.0,"(0.128,)",-6.548,77.344,0.201
spotify:track:012Dp2HH7Yd2Vn06icBFQv,34,0.599,0.303,0.0341,0.0,"(0.0822,)",-7.658,114.655,0.36
spotify:track:2O9IQvR33ZRzCecJUd0jAz,0,0.583,0.475,0.029,1.93e-06,"(0.113,)",-6.695,129.311,0.307
spotify:track:5kMrUke24sWhjzgy7WBO7c,0,0.572,0.401,0.287,0.0,"(0.106,)",-9.134,165.905,0.484
